,text,sentiment
8597,"Alhamdulillah mendarat ke rmh, tp liat kurirnya bawa dg motor, jd sgt khawatir tadinya.. barang bagus, semua berfungsi baik.. thanks coocaa n lazada..",isi ini ya ges (positive/neutral/negative)
8598,"barang sudah diterima dalam kondisi baik, semoga berfungsi dgn baik. dan semoga awet. terima kasih",isi ini ya ges (positive/neutral/negative)
8599,"barang ori, packingx cukup safety pake bubble wrap+box jdi mayan aman trus cpt nyampex jg...makasi y",isi ini ya ges (positive/neutral/negative)
8600,puas....,isi ini ya ges (positive/neutral/negative)
8601,packing bubble wrap berfungsi baik kelengkapan: kabel audio out optik tidak ada,isi ini ya ges (positive/neutral/negative)
8602,"barang mulus, pengiriman 2hari, packing nya rapi. tv berfungsi dengan baik. mantap !!",isi ini ya ges (positive/neutral/negative)
8603,Gak bisa nyimpan data kayaknya flaadish bekas ya padahal saya sudah sering kecewa belnja d lazada,isi ini ya ges (positive/neutral/negative)
8604,"Bagi Yang Minat Order/Pesan Barang Kami, Untuk Lebih Memastikan Silahkan Add WhatsApp/WA 085200343400..Langsung Dari Reseller Toko..Terimah Kasih.",isi ini ya ges (positive/neutral/negative)
8605,"Pengiriman cepat cuma 2 hari buat barang sebesar ini. Aman untungnya meski hanya bubble wrap. Produk berfungsi dgn baik, thanks",isi ini ya ges (positive/neutral/negative)
8606,"Good.. Barang sampai dgn kondisi baik, thanks youuu sharp😍😍",isi ini ya ges (positive/neutral/negative)
8607,allhamdulilah paket sampe semoga awet pesen hari minggu hari inih smpe semoga awet tv nya,isi ini ya ges (positive/neutral/negative)
8608,"Keren sih ini, beneran flash sale, harga 95rb udh include  ongkir dapet Micro SD Samsung 32 GB, ori pula, sesuai deskripsi. Pengiriman jg terbilang cepet. Thanks Lazada :D",isi ini ya ges (positive/neutral/negative)
8609,nyakin dengan Inch 48 ?,isi ini ya ges (positive/neutral/negative)
8610,"barang bagus, sesuai dengan gambar dan deskripsi produk",isi ini ya ges (positive/neutral/negative)
8611,kalau ada jack audio 3.5 lebih paten lg,isi ini ya ges (positive/neutral/negative)
8612,"sesuai sama yg digambar, pengirimannya juga cepet",isi ini ya ges (positive/neutral/negative)
8613,lumayan tp byk jg yg gk kebaca,isi ini ya ges (positive/neutral/negative)
8614,"ok, terimakasih.., tv dalam keadaan sehat wal Afiat. mohon ditingkatkan pelayanan . terimakasih...",isi ini ya ges (positive/neutral/negative)
8615,lumayan,isi ini ya ges (positive/neutral/negative)
8616,barang yang diterima dalam kondisi baik...... kurirnya juga ramah.... thank lazada,isi ini ya ges (positive/neutral/negative)
8617,Barang sudah diterima makasih Java elektronik,isi ini ya ges (positive/neutral/negative)
8618,dgn antena UHF jg lumayan bening.. gak harus pake parabola euy.. tq,isi ini ya ges (positive/neutral/negative)
8619,thank you Lazada 👍👍👍,isi ini ya ges (positive/neutral/negative)
8620,paket nya saya suka. terima kasih lazada,isi ini ya ges (positive/neutral/negative)
8621,"ma,af baru ngasih ulasan tv mndarat dengat baek gx ad cacat sedikit pun mantul bnget makasih lazada ....",isi ini ya ges (positive/neutral/negative)
8622,"TV sudah ada HDMI dan USB hanya USB tak bisa movie, mohon deskripsi diubah sesuai dengan fungsi",isi ini ya ges (positive/neutral/negative)
8623,"produknya lumayan bagus dan telah sampai dgn baik,, packing cukup bagus dan rapi trimakasih, aalaupun agak lambat sampainya tapi mungkin karna daei luar negri",isi ini ya ges (positive/neutral/negative)
8624,produk ok... trimakasih..,isi ini ya ges (positive/neutral/negative)
8625,goood laaah,isi ini ya ges (positive/neutral/negative)
8626,"119GB, cm syang g bs dbaca kebaca android versi 8.0... kl d tablet atau android versi 5.0 msh bs",isi ini ya ges (positive/neutral/negative)
8627,barang sesuai foto namun memory dan otg tidak bisa di gunakan/corrupt/rusak.,isi ini ya ges (positive/neutral/negative)
8628,bgus,isi ini ya ges (positive/neutral/negative)
8629,Barang oke. Sampai dengan selamat. Free backpack Asus,isi ini ya ges (positive/neutral/negative)
8630,barang sesuai contoh,isi ini ya ges (positive/neutral/negative)
8631,👍👍👍,isi ini ya ges (positive/neutral/negative)
8632,barang oke dan mantap. thanks Lazada dan team,isi ini ya ges (positive/neutral/negative)
8633,Good...,isi ini ya ges (positive/neutral/negative)
8634,mantap...👍👍👍,isi ini ya ges (positive/neutral/negative)
8635,"Barang diterima dengan keadaan sangat baik. Pesan tgl 20 eh tgl 21 udah nyampe aja, mana di packing kayu segala, mantaaaappp. OS kosongan, tinggal instal OS sendiri. Btw, drivernya cuma support Win 10. Jangan panik kalau touchpadnya gak bisa, instal aja dulu win 10 terus di update windowsnya. Inget, instal OS asli yaaa. Drivernya download aja di lenovo.com. CSnya super duper sabar dan baik. Pokoknya MANTAAAAPPPP !!!!",isi ini ya ges (positive/neutral/negative)
8636,"Karena barang sudah 3 hari sampai namun tak dikirim juga, akhirnya saya sendiri jemput ke gudang mereka. Jadi untuk pelayanan pihak kurir sangat buruk. Tapi untuk produk sendiri saya sangat suka, sangat suka. Spesifikasi dan harga bersaing dengan kompetitor lain yang mana produk ini menurut saya yang terbaik dengan kelas processor Celeren N4000. Semoga awet, amin. Thanks Lazada dan Asus!",isi ini ya ges (positive/neutral/negative)
8637,tv-nya bagus.. packing rapi.. Alhamdulillah sampai tanpa gores.. semoga awet.. langsung dicoba pakai miracast berjalan lancar tidak ada buffering..,isi ini ya ges (positive/neutral/negative)
8638,"Alhamdulillah, tv bekerja dengan baik dan barang sampai hanya dalam waktu 2 hari, terima kasih lazada.",isi ini ya ges (positive/neutral/negative)
8639,"terima ksihhh paketany d nyampek , mantappp, peking y jg rapihhh,",isi ini ya ges (positive/neutral/negative)
8640,"ngk tw kenapa mngkn krna wkt pas pengirimannya ato dari sananya,  jadi waktu pas dihidupin ngk bisa kyk eror gt.  untungnya di sini ada service asus yg resmi. tpi klo utk packing dll bgus kok",isi ini ya ges (positive/neutral/negative)
8641,mangstaplah.. kirain udah paling murah,isi ini ya ges (positive/neutral/negative)
8642,"Pengiriman sangta cepat, barangnya ori👍",isi ini ya ges (positive/neutral/negative)
8643,"barangnya bagus sesuai dg  pesanan, semoga awet",isi ini ya ges (positive/neutral/negative)
8644,terima kasih tcl dan lazada.. lebih cepat sampainya dan bagus layanannya..,isi ini ya ges (positive/neutral/negative)
8645,"microphone 'n converter jack 3.5mm telah diterima dengan baik, kwalitas sesuai pesanan ... bagus! 👌👍👍",isi ini ya ges (positive/neutral/negative)
8646,diterima dengan kondisi sempurna...dan hidup...semoga awet apa ada garansi...thanks lasada.,isi ini ya ges (positive/neutral/negative)
8647,"Alhamdulillah, paketnya sudh sampe. sampenya cepat. kurirnya juga ramah, packing barangnya rapi. tpi ada satu item yg dusnya sobek(cleaning cairan). mngkin krna ketindis. gak pa2 sih, masih tetap bgus brngnya kok. hanya dus )nya saja. pokoknya puas blanja di Lazada. makasih juga yg udh mau jual brngnya. free itemnya juga bnyak. sukses trus.",isi ini ya ges (positive/neutral/negative)
8648,kualitas produk baik,isi ini ya ges (positive/neutral/negative)
8649,"barang sesuai dgn gambar,  mantap lazada",isi ini ya ges (positive/neutral/negative)
8650,Apa free bracket nya cuma available utk wilayag jabodetabek saja gan?,isi ini ya ges (positive/neutral/negative)
8651,Packing baik... Barang  Ori...windows 10 asli.. Barang ok banget berfungsi dengan baik..Segel carton masih utuh...Semoga awet 😘...Trims lenovo official store & Lazada.,isi ini ya ges (positive/neutral/negative)
8652,sesuai dengan pesanan,isi ini ya ges (positive/neutral/negative)
8653,mantuuuulll...barang cepet sampai. barang sesuai dengan deskripsi. gambar bagus . smoga awet thx,isi ini ya ges (positive/neutral/negative)
8654,"Barangnya sampai tepat waktu. Barangnya bagus, menonton film lewat usb juga oke. Suara yg di hasilkan juga mantap. Thanks lazada.",isi ini ya ges (positive/neutral/negative)
8655,"Barang di terima dengan selamat, sesuai gambar, merk dan kapasitas juga sesuai SANDISK 8GB. Terimakasih.",isi ini ya ges (positive/neutral/negative)
8656,"Bgus sih,body ringan bgt.  Copy paste supercepat.  cuma cepet overheat,  klo udah overheat jdi gak kbaca storage flashdisknya.",isi ini ya ges (positive/neutral/negative)
8657,"barang diterima dengan baik, dengan packing bublewrap, so far its good sihhh, thankss lazada. pengiriman nya juga super cepattt, padahal dikira bakal dikirim setelah lebaran, soalnya udh mepet h-2👍🏻👍🏻👍🏻👍🏻👍🏻",isi ini ya ges (positive/neutral/negative)
8658,"barang dah nyampe, dari 2 minggu sebelumnya, barang nyala dan berfungsi, tapi untuk kategori RAM 2 GB, masih lemot, lumayan buat harga segitu, pas buat anak anak maen game,,",isi ini ya ges (positive/neutral/negative)
8659,maaf baru kasih ulasan .. maksih coocaa tv nya bagus mulus pesen 30 april besok nya udh sampe nya cepet tgl 01 mei pdhl tgl merah dan estimasi nya pun tgl 02 mei .. puas poko nya belanja di lazada,isi ini ya ges (positive/neutral/negative)
8660,"Paket sudah mendarat dengan selamat sesuai estimasi pengiriman. Packing rapi, barang sesuai gambar, kurirnya ramah, dan yang pasti berfungsi dengan baik. Thx lazada n best seller..",isi ini ya ges (positive/neutral/negative)
8661,"ga bisa di gunakan ..... percuma buang"" uang baru x nih sy beli barang ga sesuai yg datang nya",isi ini ya ges (positive/neutral/negative)
8662,"Mantap sesuai diskripsi, pengiriman cepat fungsi baik",isi ini ya ges (positive/neutral/negative)
8663,cepat sekali sampenya,isi ini ya ges (positive/neutral/negative)
8664,"barangnya smpenya cepet,  cuma kok lemot ya???  tidak responsif...",isi ini ya ges (positive/neutral/negative)
8665,sangat kecewa baru saya terima barang nya kabel OTG sudah tidak bisa berpungsi/rusak barang bekas ko di jual,isi ini ya ges (positive/neutral/negative)
8666,Sesuai ekspetasi mantap pokoe,isi ini ya ges (positive/neutral/negative)
8667,Klu saya mau beli tv di lazada di jamin g ya kualitasnya.,isi ini ya ges (positive/neutral/negative)
8668,oke...,isi ini ya ges (positive/neutral/negative)
8669,barang datang sesuai harapan dan tidak mengecewakan..👍👍,isi ini ya ges (positive/neutral/negative)
8670,"Mantap... mendarat dengan aman, Alhamdulillah gambarnya bagus.",isi ini ya ges (positive/neutral/negative)
8671,sesuai dgn gambar,isi ini ya ges (positive/neutral/negative)
8672,mantaap joss..,isi ini ya ges (positive/neutral/negative)
8673,"barang dh diterima , blom dicoba,smoga awet .trim,s seller dan lex express,",isi ini ya ges (positive/neutral/negative)
8674,"Berfungsi dengan baik. Lumayan ringan untuk ukurannya. USB nya bisa dipakai buat power Google ChromeCast (beli misah). Sejauh ini belum ada masalah, tv nya baru dipake nyala 30 menit.",isi ini ya ges (positive/neutral/negative)
8675,Mantap produk ini.. Kecepatannya cukup cepat buat transfer data..,isi ini ya ges (positive/neutral/negative)
8676,alhamdulillah tv nya bagus....,isi ini ya ges (positive/neutral/negative)
8677,"Bagus tv nya, ini lagi mau masang ke dinding agak puyeng kr g pernah nempeli ke dinding hihii. Seller thanks jaya trs  lazada jne sukses sll..",isi ini ya ges (positive/neutral/negative)
8678,"alhamdulillah barang sampai dengan selamat, walaupun agak lama. kwalitas oke banget....rekomendet......",isi ini ya ges (positive/neutral/negative)
8679,"luar biasa ...estimasi cepat dan harga mumer tp ga murahan, sesuai specknya,langsung kebaca sm PC ...",isi ini ya ges (positive/neutral/negative)
8680,sesuai expectasi,isi ini ya ges (positive/neutral/negative)
8681,kondisi barang aman dan bagus,isi ini ya ges (positive/neutral/negative)
8682,"barang sesuai pesanan , respond cepat . penguriman juga cepat . baik sekali . hanya saja buble wrap nya kurang tebal . jadi aga ngeri terbentur .  tapi barang sampai dengan selamat . terimakasih lazada",isi ini ya ges (positive/neutral/negative)
8683,"terimakasih respon nya cepat pengiriman juga cepat, flashdisk nya bagus thanks ya",isi ini ya ges (positive/neutral/negative)
8684,+ ⭐️ : pengiriman sesuai perkiraan tiba + ⭐️ : barang original + ⭐️ : barang tidak mengalami kecacatan + ⭐️ : packaging rapi + ⭐️ : tidak ada kendala,isi ini ya ges (positive/neutral/negative)
8685,"mudah2an awet., blm d coba",isi ini ya ges (positive/neutral/negative)
8686,"Flashdisk bagus, tidak rugi bisa langsung beli 2, trims.",isi ini ya ges (positive/neutral/negative)
8687,Barang sudah sampai dengan selamat.  dan sesuai dekrepsi.  mantap.  terimakasih lazada,isi ini ya ges (positive/neutral/negative)
8688,Baru ngasih ulasan.barang alhamdulillah nyampe selamat.pengirimannya cepet bngt.barangnya sempurna top bngt puaaasss bngt.makasih seller SAE makasih lazada,isi ini ya ges (positive/neutral/negative)
8689,kiriman diterima dengan baik dan cepat. stelah di coba hasil memuaskan semua fungsi berjalan. hanya os nya saja yang sering lag klo buka opera browser dan aplikasinya nga sesuai buat saya. wajar sesuai harga. sejauh ini ok. semoga awet. tinggal ngg antena digital sampe. biar bisa dpt siaran digitalnya.,isi ini ya ges (positive/neutral/negative)
8690,Barang bagus dah nyampe tpi sayang dah 10x belanja ga dapet diskon,isi ini ya ges (positive/neutral/negative)
8691,"Gillaaaaaa murah bgt nih tv,,lebih mahal ayamm gue di banding tv ini",isi ini ya ges (positive/neutral/negative)
8692,"the best, pengiriman cepat dalam 3 hari,packing sempurna,barang bagus ✓✓✓",isi ini ya ges (positive/neutral/negative)
8693,Gk bakalan nyesel coy... mantap,isi ini ya ges (positive/neutral/negative)
8694,"barang nya udh nyampek, kualitas bagus. abg jne nya jugak baik..makasih lazada..",isi ini ya ges (positive/neutral/negative)
8695,Mantul..!!! Semoga awet tv-nya.,isi ini ya ges (positive/neutral/negative)
8696,flashdisk nya ORI. terimakasih,isi ini ya ges (positive/neutral/negative)
8697,"brg top bgt, cepet nyampek....👍👍👍👍👍👍👍👍👍",isi ini ya ges (positive/neutral/negative)
8698,bagus !,isi ini ya ges (positive/neutral/negative)
8699,alhamdulillah smart tv coocaa 40 inch mendarat dengan aman dan selamat. terimakasih lazada flash sale dan fitur codnya sangat membantu.. smoga barangnya awett 🙏🙏,isi ini ya ges (positive/neutral/negative)
8700,"mantep gan.. recommended seller deh pokoknya..terima kasih LAZADA,Best Elektronik & IT, NINJA VAN",isi ini ya ges (positive/neutral/negative)
8701,"Paket diterima keadaan baik, terbungkus packing kayu  dan bubble wrap. Dites dgn hasil baik sesuai harapan. Next mohon ditingkatkan lagi kecepatan pengirimannya.  Order 8/8 baru masuk ekspedisi 11/8 tiba 15/8 dari estimasi max 13/8, come on.. You can do better than this. Trims buat CS Lazada & JNE yg sangat membantu. Thanks.",isi ini ya ges (positive/neutral/negative)
8702,Berapa watt takutnya watt nya besa,isi ini ya ges (positive/neutral/negative)
8703,"mantabbb  ,murah tp spek nya top markotop",isi ini ya ges (positive/neutral/negative)
8704,barang sudah sampai dengan selamat,isi ini ya ges (positive/neutral/negative)
8705,"Paket diterima dengan bungkus yang rapi , di wrap buble , cepat pengirimannya dan kalo kita minta diinstall aplikasi untuk dalam laptopnya semua diberikan free of charge , satu kata dari saya i’m happy trima kasih",isi ini ya ges (positive/neutral/negative)
8706,barangnya bagus,isi ini ya ges (positive/neutral/negative)
8707,mantap  pengiriman cepat.,isi ini ya ges (positive/neutral/negative)
8708,barang bagus,isi ini ya ges (positive/neutral/negative)
8709,"Biar bintang berbicara, thanks buat lazada, coocaa dan ninja",isi ini ya ges (positive/neutral/negative)
8710,File saya corrupt semua kecepatan speed hanya 4mbps flashdisk ini palsu,isi ini ya ges (positive/neutral/negative)
8711,"Pesan tgl 29 Des 2018 nyampe 1 jan 2019. Mantep benerr dah, ga sia2 nunggu setahun barangny. Harddiskny ok, tp syang colokan kabel OTG ny ga kompatible dg HP sy.",isi ini ya ges (positive/neutral/negative)
8712,"Barang bagus ,hanya pengirimannya lama",isi ini ya ges (positive/neutral/negative)
8713,oke...barangnya sampe teka selamat...,isi ini ya ges (positive/neutral/negative)
8714,"Smart Hub nya belum bisa berfungsi padahal sudah dicoba macam-macam cara. Kalau sampai Selasa depan masih tidak bisa, akan saya kembalikan barangnya.",isi ini ya ges (positive/neutral/negative)
