text,sentiment
"jika sby menemukan permasalahan sebelum dia menjabat , amir syamsuddin mengakui itu akan diselesaikan .",neutral
barang SDH sampai tapi blm saya pakai,neutral
hypermart sedang memberikan diskon 20 % untuk segar produk setiap hari senin - kamis dengan mandiri kartu hypermart,neutral
Barangnya masih ada ga mas?,neutral
"Kira kira yg beli siapa yaaaa ?? Mulai di produksi, kemudian di release, sampe detik ini laku berapa ya ??? Apakah ada fitur anti lapar, anti haus, anti ngantuk ato yg paling penting semakin kaya raya (anti miskin), setelah beli TV ini...",neutral
Mohin infonya.dong kalau instal sendiri gmnaya,neutral
kalau mau cari alat elektronik bisa datang ke bec,neutral
pendaftar towel-towel lagi g7 thinq membludak hingga 3x kapasitas tempat . ke depan nya bakal segera ada towel-towel huawei nova 3i dan mungkin samsung galaxy note 9 .,neutral
"selamat siang , biaya administrasi rek simpedes rp 5.500 , - / bulan . terima kasih era",neutral
"takut rusuh , risma ogah bakar kembang api dan gelar pesta tahun baru",neutral
demokrat inginkan membentuk koalisi alternatif bersama golkar .,neutral
"kondisi hape mah normal minimal , cuma kata ade saya tidak bisa pas dia kemarin mau bluetooth foto setelah dari jogja minimal",neutral
"sby telah penuhi syarat tersebut secara manis dan tanpa disadari cukong-cukong , sby berperan besar menyingkirkan ahok berkat sby , ahok kalah di pilkada jakarta 2017 pada - pkb sudah disiapkan jadi pengganti kih . nasdem sudah diintruksikan jr bergabung dengan koalisi pada - pkb untuk usung jokowi - ahy 2019",neutral
"Pesanan saya klo bisa dkirim hari sabtu, trims",neutral
"barang belum saya terima,  masih di kurir belum di antar ke alamat saya.",neutral
Garansi resmi acer bukan garansi distributor,neutral
"terlalu beresiko , pdip usung ridwan kamil :/ bandung - ada gelagat pdi",neutral
"barang diterima dengan baik, tapi tdk ada remote &stand tv seperti yg tertera di spesifikasi....bagaimana caranya untuk mendapatkan remote & stand? apakah harus dikembalikan semua? terima kasih",neutral
saya juga bingung. hapeku yang error apa respon kodenya lama ? ,neutral
Minus nya apa,neutral
suka salah mau buka twitter tapi ke klik nya traveloka .,neutral
"Masukan buat shopee. Kenapa seperti speargun dan senapan angin malah tidak bisa dicari. Tolonglah jangan dikit dikit jadi bahasa di spam dan bahaya, karna itu keperluan sehari²",neutral
pak hendro ajak masyarakat lebih getol perangi isu sara lewat,neutral
"teimakasih, barang sudah sampai dgn cepat.. tp blom sy coba soalnya sy lagi ditempat kerja..",neutral
ribuan warga catalonia peringati hari kemerdekaan,neutral
eci bukan bangsa indonesia ; eci adalah musuh pribumi dan muslim .,neutral
cie cie yang TV nya baru,neutral
tebak inovasi vivo untuk pengalaman visual lebih menyenangkan di amp ; menan,neutral
bukalapak itu freeongkir,neutral
trump perintahkan tarif pajak tambahan pada barang-barang china dilanjutkan,neutral
"tiket pdip untuk cagub jateng ditunda , ganjar : itu cuma teknis kok",neutral
mui meminta umat islam menggunakan hak pilih nya di pilkada serentak 2018 .,neutral
sejumlah siswa sd di garut terpaksa diliburkan,neutral
manuver demokrat di pilbup probolinggo,neutral
"Aplikasi tiba"" tdk bisaa dibuka, stuck di logo depan, ini gimana ya? Apakah ada solusi",neutral
"baik , mohon maaf buat manejemen nya ya . berawal dari jalan-jalan ke bandung dan mampir ke sini . hal pertama adalah penyambutan . iya kami tidak ada yang menyambut sehingga kami kira langsung duduk bisa , ternyata kami salah . ketika akan duduk di kursi yang kami tuju , ada pelayan yang tanya sudah pesan tempat duduk ? lalu saya pun bertanya , di mana ? dia jawab di depan . yowis .",neutral
"sinergi bni - kementan - tni penyaluran kartu dan kur tani menuju ketahanan pangan nkri . hilangkan sistem ijon , perangi rentenir , lindungi petani .",neutral
"bagi demokrat , 40 hari ke depan akan menjadi hari-hari yang mendebarkan .",neutral
Gambar bagus cuma suara stereonya kok gak muncul ya.. Nunjuk mono utk tv,neutral
legislator pdip : bssn tak punya kewenangan untuk penangkapan,neutral
Bisa di cicil kan ni produk nya,neutral
"bersama srikandi anggota dpr ri melani leimena , bersiap dengarkan pidato politik awal tahun di dpc kab. bogor",neutral
"hai , boleh tweet tema pelanggan happiness kami di . terima kasih .",neutral
saddle tiga primp kotak kotak,neutral
terima kasih atas laptop nya,neutral
"09:15 09:20 : peresmian pengoperasian kereta api bndra oleh prsden ri dengan smbolis pnkanan tombol sirine yang menyuarakan genta , dampingi oleh menteri prhbungan , menteri bumn , gubernur banten , dirjen perkeretaapian kemhub , dirut ap2 , dirut pt kan amp ; dirut railink",neutral
mas minta nomor resi pesanan yang ini #3183185732 ko ga ada nomor resinya adanya cuma nama jasa pengirmannnya doang,neutral
Barang masih ada atau gak sama ada warna hitam?,neutral
Berapa watt takutnya watt nya besa,neutral
knpa ya aplikasi shopee stelah di perbarui malah ngk bisa pas mau cekout.. memuat terus padalah sinyal nya bagus.. tolong kak ini kenapa kira2,neutral
semoga awet om tksh,neutral
"Belum diaktifkan semoga berfungsi dan awet, Dan dgn harga segitu, ya gak usahkah ber-expektasi tinggi.",neutral
"datangi kantor pdip , ridwan kamil berusaha gaet dukungan di pilgub jabar",neutral
packing rapi tidak pecah...bentuk penampilan mantap..semoga rasa nya jg mantap..blm dicoba sih,neutral
kpk gali keterlibatan pihak lain dalam kasus e-ktp dari setya novanto,neutral
nadia mencari kemeja untuk adik nya di uniqlo,neutral
kasih info donk yg udah bisa nyicil? gmn prosesnya yg gak pake kartu kredit...terima kasih,neutral
antv merupakan stasiun tv pimpinan anindhiya bakrie,neutral
"Dtng barangnya seduai estimasi ,pack rapih ,hwnya blm sempat buka ,smg TV nya jga baik",neutral
pak sandiaga s . uno . kami dari majelis taklim irta ikatan remaja tekukur dan sekitar nya ingin mengundang hadir dalam peringatan maulid 9 februari 2018 pukul 19.30 wib . proses mengundang seperti apa . mohon jawaban .,neutral
"Diketerangan dpt free pouch+pen,tapi mana?",neutral
Pesanan sudah sampai tapi FREE BRACKET nya kok nggak ada? Bagaimana LAZADA? Bisakah dibantu soal ini?,neutral
"Pesen jam 12 malem jum'at sabtu siang dah sampe, barangnya ORI thank's walau belum di liat speed transfernya",neutral
pesan anies baswedan untuk satpol pp : teruslah mengabdi untuk warga jakarta - tribunnews,neutral
"silakan untuk kamu mengakses tokopedia melalui browser pada pc / laptop / desktop , kemudian masuk ke halaman tokocash , pilih kategori pengembalian pada history transaksi , dan klik tombol pindahkan -",neutral
"silakan untuk kamu mengakses tokopedia melalui browser pada pc / laptop / desktop , kemudian masuk ke halaman tokocash , pilih kategori pengembalian pada history transaksi , dan klik tombol pindahkan -",neutral
Bonus yang dijanjikan beneran dapet ga minn?,neutral
fredrich yunadi akan segera mendapat vonis .,neutral
packing nya bagus barang juga mulus.. tapi heran ni lcd pa led ya,neutral
"merasa ada diskriminalisasi pada 3 daerah pilkada , begini curhatan nya",neutral
"barang diterima dengan kondisi baik , tapi sya masih bingung soal free HOOQ nya bagaimana cara nya ??? mohon bantuan seller.",neutral
Bisa pake window 7 64 bit ga ya,neutral
"Saya mau mengajukan kredit,caranya seperti apa,085692294155,terima kasih",neutral
"cara merekam layar android versi kitkat , uji coba pada asus zenfone via",neutral
Warna Silver Ready kaga bos? Thanks bos.,neutral
sesuai dengan pesanan tp kcw krn hrg flashsale sya trmsuk mhl.ni mlh lbh murh,neutral
pendukung prabowo sudah legowo dan pillih jokowi,neutral
"Saya mau mengajukan kredit,caranya seperti apa,085692294155,terima kasih",neutral
banyakan lagi diskon dan free ongkirnya...,neutral
sudah cb lg try searching saluran tvnya,neutral
"untuk perihal pergantian rekening untuk pembayaran autodebet bpjs , bpk luqman bisa datang ke kantor cbg bank mandiri pengajuan autodebet tersebut ya untuk dapat dilakukan pemberhentian terlebih dahulu .",neutral
"barang diterima dengan kondisi baik , tapi sya masih bingung soal free HOOQ nya bagaimana cara nya ??? mohon bantuan seller.",neutral
"persija jakarta akan berhadapan dengan persebaya surabaya di super big match gojekliga1 bersama bukalapak selasa 26 juni 2018 , pukul 18.00 wib .",neutral
pada 2011 hingga 2016 pemerintahan as dikendalikan partai demokrat bukan partai republik sby adalah sekutu partai republik obama - clinton harus memastikan agenda politik mereka dibantu say sepenuh nya as siapkan tekanan,neutral
"Saran,sebaiknya tombol "" pesanan selesai "" di jauhkan dari tombol kembali hp..",neutral
Assalamualaikum sy menyukai sophee krna barang2 yg di jual di toko ini kebanyakan sesuai yg di pesan meskipun kadang adatoko yg kurang amanah.,neutral
"Mz masih kosong dong bos, kok blum ada programnya. Btw gmna cra setting n install programnya bos? Q kira udah ada programnya. Tlong bantuannya ya bos?",neutral
"calon tunggal pilkada papua : 10 parpol pemilik 43 kursi di dprp tdd partai demokrat 16 kursi , golkar 6 kursi , hanura 5 kursi , pkb 4 kursi , nasdem 3 kursi pks 3 ku si , pan 2 kursi , pkpi 2 kursi , ppp 1 kursi amp ; pbb tanpa kursi .",neutral
itu harganya sudah termasuk ongkir belum,neutral
"baju batik pasangan pria dan wanita dari bahan katun prodo kombinasi balotelli tersedia pada size : kemeja pria : m - xl detail size : m : ld 96 cm : ld 106 hanya xl : ld 110 cm dan baju wanita : allsize fit to xxl rok model instant siap pink , biru , hijaudan kuning idr : 190 ribu",neutral
setya novanto umbar senyuman dan mengaku sehat saat diperiksa kpk,neutral
Alhamdulillah akhirnya barang sampai dengan selamat,neutral
"pesanan ini belum saya terima, mohon penuelasannya",neutral
sri mulyani tegur anies baswedan soal besar nya biaya perdinas pns jakarta,neutral
Garansi resmi acer bukan garansi distributor,neutral
Apakah ini bisa menjamin,neutral
Gan klo  buat maen ets2 bus simulator Indonesia biasa gk?,neutral
"meski masa kampanye sudah selesai , bukan berati habis pula upaya mengerek tingkat kedipilihan elektabilitas .",neutral
minimal biaya transaksi bulan 11 yang harus nya direfund bulan 12 kemarin tidak masuk ke rekening on akun nih,neutral
"halaman 97 - 128 tidak ada , diulang halaman 65 - 96 , pembelian hari minggu tanggal 24 desember sore sekitar jam 4 pembayaran menggunakan kartu atm bri bersamaan dengan buku the puppeteer dan sirkus pohon",neutral
"Kode Voucher Hooq saya belum dikirimkan lewat E-mail mohon Respondnya, Terima Kasih.",neutral
sariayu color trend 2018 matte metallic lipstick hadir dalam 7 varian warna .,neutral
saya sudah kirim email complaint karena telepon tidak masuk terus .,neutral
14 kades di sanggau serentak mengundurkan diri,neutral
Min ini kenapa? Kok gak ada suaranya?barang Bisa dituker gk?,neutral
"sekjen partai demokrasi indonesia perjuangan pdip hasto kristiyanto enggan menjelaskan kebenaran isu perombakan pasangan calon gubernur dan wakil gubernur jawa timur ,",neutral
Gan klo  buat maen ets2 bus simulator Indonesia biasa gk?,neutral
"josua manurung - pks ungkap kontrak politik demiz , demokrat : itu untuk internal",neutral
demokrat enrekang makin semangat sosialisasikan iyl - cakra ke pelosok,neutral
Ini laptop apa notebook gan?,neutral
Ap sama harganya dngan yng tertulis<saya beri*dulu karna bulum pernah caba  Tolong d jawab ya lazada,neutral
dapatkan hardisk dengan harga promo untuk setiap pemesanan jasa isi hardisk penuh 1 tb,neutral
"Belum dites, mudah2an semua bagus & berjalan baik",neutral
sumbang saran buat pilgub jabar biar ramai : 1 . pks - gerindra - pan 27 kursi sudrajat - syaikhu 2 . pdip - nasdem 25 kursi ridwan kamil - anton c 3 . demokrat - ppp 21 kursi demiz - aa gym 4 . golkar - pkb - hanura 27 demul - haji . iemas,neutral
di cirebon sudah ada gojek juga .,neutral
hasil pertandingan psms medan vs psis semarang skor akhir 2 - 3,neutral
ga langsung ke costumer tapi titip,neutral
"hai kak angga , kami menggunakan jasa internal kami jika ingin melacak status pesanan kakak dapat dilihat pada hubungan - tan",neutral
"untuk untuk daerah banda aceh dan sekitar nya masih lancar jaya , tidak ada gangguan sama sekali .",neutral
Belum dicoba... Semoga berfungsi dan tahan lama...,neutral
"hindari kepadatan , menhub imbau masyarakat tidak kembali ke jakarta bersamaan pada 1 januari",neutral
aku kasih bintang 5 kalo Shopee luar negeri dibalikin,neutral
setya novanto umbar senyuman dan mengaku sehat saat diperiksa kpk,neutral
trmksh paket sdh saya terima mudah mudahan awet,neutral
"katanya pake remote untuk Google assistant ga bisa,cuma berapa hari doank bisa?",neutral
"lexnya dtng mlm bgt, jd barang yg terima orang d rmh!!! blm d cek",neutral
"barang sesuai dengan deskripsi produk dan pengirimannya 3 hari. tapi pas di buka di dalamnya kok tidak ada kartu garansi? apa memang tidak ada? dan kertas pengembalian Lazada juga tidak ada. overall bagus support di segala jenis device. ukuran 32GB namun yang terbaca hanya 29 sekian GB,ini wajar karena termakan sistem.",neutral
"Paket udah , sampe tapi belum dicoba semoga awet",neutral
"minimal internet saya putus tiba-tiba , 1 rumah pakai simpati semua begitu juga tidak bisa connect internet",neutral
Bisa di cicil selama 10bln gak,neutral
barang sudah di terima tp lom dicoba smga bagus,neutral
"dalam pilkada 2018 , polri diminta meningkatkan pengamanan di sekitar tps .",neutral
"Applikasi belanja nya sih mantap... notifikasi nya bikin terkejut kita disaat lagi tidur, ganti saja yang lebih nyaman notifikasi nya.",neutral
Pesanan sudah sampai tapi FREE BRACKET nya kok nggak ada? Bagaimana LAZADA? Bisakah dibantu soal ini?,neutral
"kenapa saat mau buka aplikasi shopee,, tidak bisa di buka padahal kuotanya baru di isi tapi waktu buka halaman utama tidak ada internet padahal udah di update masih aja kaya gini tolong minta sarannya untuk bisa buka lagi shopee nya",neutral
"Screen di Patchwall sering blank screen dan perlu di restart berulang2, bagaimana cara return atau tukar?",neutral
TV selamat sampe tujuan tanpa cacat. Pengiriman juga cepat. Kualitas tv sesuai harga dan tdk ada masalah saat setting awal nya. Cmn kecewanya gk ada Netflix dan hrs install pake Apk. Bisa jalan tapi tdk sempurna saat digunakan. Susah di klik dan suka error.,neutral
ini gimana minta kode pos EWS ???,neutral
uu ruzhanul : saya masih kandidat cawagub ridwan kamil,neutral
dulu pas sekolah berhasil terbeli handphone lenovo dan sempat ganti handphone jadi xiaomi redmi 3 s juga .,neutral
"kamu bisa punya koleksi bts dengan membeli smartphone lagi k9 . selain tersedia wallpaper dan tema di dalam nya , kamu juga dapat poster dan postcard bts .",neutral
"saya sarankan ke teman-teman , daripada tim pun pelayanan pelanggan lewat 185 / 186 , prefer ke sini saja lebih cepat .",neutral
terima kasih atas laptop nya,neutral
hallo kak saya mau tanya kenpa ya setiap aku mau checkout tapi ngak bisa?🙏,neutral
voucher isi ulang kuota data tri 33 gb 30 hari harga nya 75 rb,neutral
pdip pilih usung pasangan farid - sudarmawan di pilkada bangkalan,neutral
Mohin infonya.dong kalau instal sendiri gmnaya,neutral
"sudah diterima , tapi belum diperiksa",neutral
Kalo kirim ke kupang bisa gak?,neutral
Barang sudah saya terima tetapi sayang waktu mau dihidupkan tidak bisa hidup. dan laptop saya kembalikan...sayang juga prosesnya pengembalian sampai sekarang belum  selesai...padahal barang akan segera digunakan. tolong pihak Lazada bisa dibantu supaya dana bisa kembali.,neutral
silaturahim dan konsolidasi partai demokrat kota bandung .,neutral
diskon untuk saya diperbesar y biar terus blanja dishopee,neutral
beredar rumor dimasyarakat dan ogah nya partai merapat ke demokrat karena sekjen demokrat ikut tambahan meikarta,neutral
"saya senang dengan berkembang nya infrastruktur di indonesia selama masa kepresidenan jokowi , tapi saya tetap menganggap jokowi hanyalah boneka ibu mega .",neutral
sy mintanya ini tp dapetnya kok micro sd ya??,neutral
dikembalikan krn rusak,neutral
2.499 pelari semarakkan sgwr 2018,neutral
